true_log_price,predicted_log_price,residual
2.9439125248241944,3.3798184682696233,-0.4359059434454289
3.433664571799657,3.548559867895148,-0.11489529609549143
2.301584592660462,2.4253532769017556,-0.1237686842412935
3.0440461338325417,3.4256496156662593,-0.3816034818337175
2.39698576841553,3.045943949441558,-0.6489581810260283
2.39698576841553,2.9006122452643854,-0.5036264768488556
2.771963526845863,3.5834034108101065,-0.8114398839642436
3.0440461338325417,2.9373366014875364,0.10670953234500535
3.0440461338325417,3.4256496156662593,-0.3816034818337175
3.931629535067065,3.682504767516245,0.24912476755081991
3.433664571799657,3.9021142948914753,-0.46844972309181854
3.931629535067065,3.9497038404779516,-0.018074305410886726
3.433664571799657,3.210040524252288,0.22362404754736875
3.0440461338325417,3.0628210058348224,-0.018774872002280674
3.5832411220909393,3.611484070603683,-0.02824294851274356
4.5107496103686,3.9802603912195225,0.5304892191490773
2.9439125248241944,2.7295527463680163,0.21435977845617815
3.5832411220909393,3.5834034108101065,-0.0001622887191672362
3.433664571799657,3.4547455581586575,-0.021080986359000686
3.5832411220909393,3.1400125114232362,0.443228610667703
3.433664571799657,3.5562660393707426,-0.12260146757108581
3.0440461338325417,3.181471244336529,-0.1374251105039872
3.433664571799657,3.4547455581586575,-0.021080986359000686
3.433664571799657,3.548559867895148,-0.11489529609549143
2.9439125248241944,3.3874948959756064,-0.44358237115141197
3.931629535067065,3.656290088865881,0.2753394462011838
2.9439125248241944,2.57309622193707,0.3708163028871243
3.2954664270299134,3.4547455581586575,-0.15927913112874403
3.433664571799657,3.4256496156662593,0.008014956133397533
3.7133281345162463,3.5562660393707426,0.15706209514550373
2.301584592660462,2.684766830023692,-0.3831822373632301
3.5832411220909393,3.543224427872312,0.04001669421862708
3.0440461338325417,3.150119369779341,-0.1060732359467993
3.0440461338325417,2.986390231902638,0.057655901929903663
3.2577118486533987,3.0628210058348224,0.19489084281857627
2.39698576841553,2.9006122452643854,-0.5036264768488556
3.7133281345162463,3.7088758820395866,0.004452252476659702
3.5832411220909393,3.213266541211655,0.36997458087928425
3.0440461338325417,3.045943949441558,-0.0018978156090163623
3.931629535067065,3.654824517647935,0.2768050174191301
3.931629535067065,3.5562660393707426,0.3753634956963223
3.433664571799657,3.4256496156662593,0.008014956133397533
3.5832411220909393,2.986390231902638,0.5968508901883012
3.2577118486533987,3.5562660393707426,-0.2985541907173439
3.2577118486533987,3.181471244336529,0.07624060431686974
4.18950321539533,4.097809924347471,0.09169329104785895
3.8284239815518326,3.685115912587827,0.14330806896400583
2.771963526845863,2.586957568826546,0.18500595801931707
3.433664571799657,3.4898529514021233,-0.056188379602466476
2.7073833121145063,2.7211590919371127,-0.01377577982260636
3.0440461338325417,3.4256496156662593,-0.3816034818337175
3.433664571799657,3.636916552409145,-0.20325198060948813
3.433664571799657,3.4256496156662593,0.008014956133397533
4.3943256902608985,4.284381582498892,0.10994410776200692
2.39698576841553,2.834247766812489,-0.43726199839695923
4.233961566558017,3.5562660393707426,0.6776955271872747
4.18950321539533,3.0524731591469587,1.1370300562483715
3.2577118486533987,3.4104291557738042,-0.15271730712040554
4.3943256902608985,4.187379090241455,0.20694660001944332
3.2577118486533987,3.4653158965056354,-0.20760404785223674
3.0440461338325417,3.330260081323488,-0.2862139474909462
3.2577118486533987,3.045943949441558,0.21176789921184058
3.2577118486533987,2.9006122452643854,0.35709960338901325
2.9439125248241944,2.9006122452643854,0.043300279559808974
3.433664571799657,3.5562660393707426,-0.12260146757108581
2.9439125248241944,2.9006122452643854,0.043300279559808974
3.7133281345162463,3.5834034108101065,0.12992472370613983
2.39698576841553,2.986390231902638,-0.5894044634871083
3.0440461338325417,2.684766830023692,0.35927930380884954
3.0440461338325417,2.986390231902638,0.057655901929903663
1.790091412127358,2.986390231902638,-1.1962988197752802
3.931629535067065,3.5562660393707426,0.3753634956963223
2.771963526845863,2.7821258961088495,-0.010162369262986637
5.0106352940962555,5.124291918492258,-0.11365662439600221
3.931629535067065,3.8113171970424604,0.1203123380246045
3.7133281345162463,4.07926814952237,-0.36594001500612405
3.4654233539614268,3.6268446250037125,-0.16142127104228576
5.3471075307174685,5.07060599919446,0.2765015315230084
3.433664571799657,3.4984708661554422,-0.06480629435578544
3.7133281345162463,3.5834034108101065,0.12992472370613983
3.5260663637080247,3.5047209927659226,0.021345370942102093
4.605170185988092,4.763744672574664,-0.15857448658657258
3.2577118486533987,3.1858612560955573,0.07185059255784143
3.433664571799657,3.636916552409145,-0.20325198060948813
1.944480556245719,2.9006122452643854,-0.9561316890186664
3.5832411220909393,3.4256496156662593,0.15759150642468
3.931629535067065,3.4256496156662593,0.5059799194008057
2.9439125248241944,3.4863319072651793,-0.5424193824409849
3.433664571799657,3.294619370634374,0.13904520116528296
3.7133281345162463,3.9290861412913465,-0.21575800677510015
3.0440461338325417,2.9006122452643854,0.1434338885681563
3.931629535067065,3.8198941727403173,0.11173536232674763
2.301584592660462,2.4253532769017556,-0.1237686842412935
2.9439125248241944,2.811611455754472,0.1323010690697224
5.438079308923196,5.3705744148717915,0.06750489405140403
3.7133281345162463,3.5834034108101065,0.12992472370613983
2.196112848483529,2.986390231902638,-0.790277383419109
2.39698576841553,3.0524731591469587,-0.6554873907314289
3.2577118486533987,3.5834034108101065,-0.3256915621567078
2.39698576841553,3.5562660393707426,-1.1592802709552128
3.5832411220909393,2.8570642372496313,0.7261768848413079
3.7133281345162463,3.5562660393707426,0.15706209514550373
2.39698576841553,2.526312474972002,-0.12932670655647227
3.433664571799657,3.1858612560955573,0.24780331570409952
3.5832411220909393,3.6696939543675184,-0.08645283227657918
3.5832411220909393,3.611484070603683,-0.02824294851274356
3.8284239815518326,4.200613921122085,-0.37218993957025237
3.331847303527362,3.0628210058348224,0.2690262976925397
2.39698576841553,2.89476424707687,-0.4977784786613402
3.5832411220909393,3.5834034108101065,-0.0001622887191672362
3.5832411220909393,3.6890369411653343,-0.10579581907439506
3.5832411220909393,3.611484070603683,-0.02824294851274356
3.5832411220909393,3.6214941453348604,-0.0382530232439211
3.7133281345162463,3.548559867895148,0.16476826662109811
3.7133281345162463,3.8613944038597108,-0.14806626934346445
4.3943256902608985,4.193241529687296,0.20108416057360223
2.196112848483529,2.986390231902638,-0.790277383419109
2.9439125248241944,3.5834034108101065,-0.6394908859859121
3.7133281345162463,3.739992287563935,-0.026664153047688544
3.2577118486533987,3.4256496156662593,-0.16793776701286056
2.771963526845863,2.6252027441261445,0.14676078271971837
2.9439125248241944,2.9744585801755217,-0.03054605535132726
2.39698576841553,2.526312474972002,-0.12932670655647227
3.5832411220909393,3.535182669591858,0.04805845249908147
3.931629535067065,3.045943949441558,0.8856855856255068
2.39698576841553,2.986390231902638,-0.5894044634871083
3.931629535067065,2.8442602819882548,1.0873692530788102
3.0440461338325417,2.986390231902638,0.057655901929903663
3.2954664270299134,3.4256496156662593,-0.13018318863634581
2.771963526845863,2.9264356495272614,-0.15447212268139854
3.931629535067065,3.6333245147928768,0.29830502027418815
2.771963526845863,2.855015261984376,-0.08305173513851294
3.2577118486533987,3.564031216977918,-0.3063193683245191
2.9439125248241944,3.0524731591469587,-0.1085606343227643
3.433664571799657,3.5562660393707426,-0.12260146757108581
3.7133281345162463,3.4256496156662593,0.2876785188499871
3.2577118486533987,3.4653158965056354,-0.20760404785223674
2.771963526845863,2.9006122452643854,-0.12864871841852255
3.2577118486533987,2.986390231902638,0.2713216167507606
3.0440461338325417,3.3047990643909166,-0.2607529305583749
3.433664571799657,3.548559867895148,-0.11489529609549143
3.433664571799657,3.294619370634374,0.13904520116528296
3.0440461338325417,3.5562660393707426,-0.5122199055382008
3.5832411220909393,3.038713383897615,0.5445277381933242
2.771963526845863,3.5834034108101065,-0.8114398839642436
3.5832411220909393,3.1457940965886957,0.43744702550224357
2.196112848483529,2.526312474972002,-0.330199626488473
4.330601752681694,3.3874948959756064,0.9431068567060872
3.7133281345162463,3.694888582078578,0.01843955243766837
3.931629535067065,3.740699241237772,0.19093029382929272
3.5832411220909393,3.548559867895148,0.034681254195791045
3.433664571799657,3.1400125114232362,0.29365206037642055
2.39698576841553,3.4256496156662593,-1.0286638472507295
3.5832411220909393,3.564031216977918,0.019209905113021453
3.7133281345162463,4.270158995169917,-0.5568308606536703
3.7133281345162463,3.4106924312220537,0.30263570329419265
3.5260663637080247,3.5834034108101065,-0.05733704710208176
4.110709916308365,3.6696939543675184,0.4410159619408467
3.7133281345162463,3.294619370634374,0.4187087638818725
3.7133281345162463,3.7088758820395866,0.004452252476659702
2.771963526845863,2.9373366014875364,-0.1653730746416735
3.433664571799657,3.611484070603683,-0.17781949880402603
3.2577118486533987,2.9006122452643854,0.35709960338901325
3.433664571799657,3.1858612560955573,0.24780331570409952
3.49620448524049,3.4547455581586575,0.04145892708183263
3.931629535067065,3.6890369411653343,0.2425925939017306
2.39698576841553,2.9006122452643854,-0.5036264768488556
3.2577118486533987,3.2632776924425055,-0.00556584378910685
4.787491742782046,4.689591222375366,0.09790052040667963
4.110709916308365,3.8824246571822836,0.22828525912608155
5.135798437050262,5.0636637955567725,0.07213464149348958
3.0440461338325417,3.0628210058348224,-0.018774872002280674
4.110709916308365,4.083916198764419,0.02679371754394655
3.5832411220909393,2.986390231902638,0.5968508901883012
3.5832411220909393,3.548559867895148,0.034681254195791045
4.110709916308365,3.5834034108101065,0.5273065054982586
3.433664571799657,3.111374364460137,0.32229020733951996
4.3943256902608985,4.396654168663042,-0.0023284784021431193
3.0440461338325417,3.543224427872312,-0.49917829403977043
3.931629535067065,3.867868853459246,0.06376068160781889
3.5832411220909393,3.4256496156662593,0.15759150642468
3.5832411220909393,3.9021142948914753,-0.31887317280053606
2.9439125248241944,2.9006122452643854,0.043300279559808974
3.931629535067065,3.8198941727403173,0.11173536232674763
3.433664571799657,2.986390231902638,0.4472743398970187
3.2577118486533987,3.6890369411653343,-0.4313250925119356
3.5832411220909393,3.31011746540064,0.2731236566902995
2.39698576841553,3.1858612560955573,-0.7888754876800275
3.0440461338325417,3.543224427872312,-0.49917829403977043
